"地域","系统","实例规格","按量目录价","包月目录价","按量折扣价","包月折扣价","1年付总价","包周价格","按量月价(30天)","3年付总价","5年付总价","架构","处理器","vCPUs","内存(GiB)","处理器主频/睿频","内网收发包","内网带宽","GPU/FPGA"
"德国 (法兰克福)","linux","ecs.g6e.2xlarge","3.432","1779.18","3.05448","1779.18","14945.15","498.17","2199.23","28822.78","32025.31","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",8,32,3.2,1600000,3072000,""
"德国 (法兰克福)","linux","ecs.g6.2xlarge","3.12","1617.44","2.7768","1617.44","13586.5","452.88","1999.30","26202.53","29113.92","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",8,32,3.2,800000,2560000,""
"德国 (法兰克福)","linux","ecs.i3g.2xlarge","3.825","1834.01","3.06","1834.01","15405.68","513.52","2203.20","29710.96","33012.18","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",8,32,3.2,1600000,3072000,""
"德国 (法兰克福)","linux","ecs.g6r.2xlarge","2.724675","1307.84","2.17974","1307.84","10985.89","366.2","1569.41","21187.07","23541.19","arm","Ampere Altra / AltraMax",8,32,0,1600000,2048000,"1  * 0"
"德国 (法兰克福)","linux","ecs.e-c1m4.2xlarge","1.9968","924.28","1.9968","924.28","9427.64","258.8","1437.70","18300.72","21073.55","x86","Intel(R) Xeon(R) Platinum",8,32,0,600000,1228800,""
"德国 (法兰克福)","linux","ecs.hfg6.2xlarge","3.44","1779.32","3.0616","1779.32","14946.29","498.21","2204.35","28824.98","32027.76","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",8,32,3.5,800000,2560000,""
"德国 (法兰克福)","linux","ecs.t6-c1m4.2xlarge","2.31","1213.85","2.1483","1213.85","12381.27","339.88","1546.78","24034.23","27675.78","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",8,32,3.2,400000,327680,""
"德国 (法兰克福)","linux","ecs.r6.2xlarge","4.08","1893.84","3.6312","1893.84","15908.26","530.28","2614.46","30680.21","34089.12","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",8,64,3.2,800000,2560000,""
"德国 (法兰克福)","linux","ecs.r6e.2xlarge","4.488","2083.22","3.99432","2083.22","17499.08","583.3","2875.91","33748.23","37498.03","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",8,64,3.2,1600000,3072000,"1  * 0"
"德国 (法兰克福)","linux","ecs.hfr6.2xlarge","4.52","2083.04","4.0228","2083.04","17497.54","583.25","2896.42","33745.25","37494.72","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",8,64,3.5,800000,2560000,""
"德国 (法兰克福)","linux","ecs.i3.2xlarge","5.183","2485.51","4.1464","2485.51","20878.28","695.94","2985.41","40265.26","44739.18","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",8,64,3.2,1600000,3072000,""
"德国 (法兰克福)","linux","ecs.c6.3xlarge","3.6","1819.74","3.204","1819.74","15285.82","509.53","2306.88","29479.79","32755.32","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",12,24,3.2,900000,4096000,""
"德国 (法兰克福)","linux","ecs.hfc6.3xlarge","4.14","2092.62","3.6846","2092.62","17578.01","585.93","2652.91","33900.44","37667.16","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",12,24,3.5,900000,4096000,""
"德国 (法兰克福)","linux","ecs.g6.3xlarge","4.68","2426.16","4.1652","2426.16","20379.74","679.32","2998.94","39303.79","43670.88","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",12,48,3.2,900000,4096000,""
"德国 (法兰克福)","linux","ecs.hfg6.3xlarge","5.16","2668.98","4.5924","2668.98","22419.43","747.31","3306.53","43237.48","48041.64","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",12,48,3.5,900000,4096000,""
"德国 (法兰克福)","linux","ecs.r6.3xlarge","6.12","2840.76","5.4468","2840.76","23862.38","795.41","3921.70","46020.31","51133.68","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",12,96,3.2,900000,4096000,""
"德国 (法兰克福)","linux","ecs.hfr6.3xlarge","6.78","3124.56","6.0342","3124.56","26246.3","874.88","4344.62","50617.87","56242.08","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",12,96,3.5,900000,4096000,""
"德国 (法兰克福)","linux","ecs.c6.4xlarge","4.8","2426.32","4.272","2426.32","20381.09","679.37","3075.84","39306.38","43673.76","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",16,32,3.2,1000000,5120000,""
"德国 (法兰克福)","linux","ecs.c6e.4xlarge","5.04","2547.64","4.4856","2547.64","21400.14","713.34","3229.63","41271.7","45857.45","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",16,32,3.2,3000000,6144000,""
"德国 (法兰克福)","linux","ecs.c6r.4xlarge","3.7145","1781.35","2.9716","1781.35","14963.3","498.78","2139.55","28857.79","32064.21","arm","Ampere Altra / AltraMax",16,32,0,2000000,5120000,""
"德国 (法兰克福)","linux","ecs.hfc6.4xlarge","5.52","2790.16","4.9128","2790.16","23437.34","781.24","3537.22","45200.59","50222.88","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",16,32,3.5,1000000,5120000,""
"德国 (法兰克福)","linux","ecs.g6e.4xlarge","6.864","3558.37","6.10896","3558.37","29890.29","996.34","4398.45","57645.56","64050.62","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",16,64,3.2,3000000,6144000,""
"德国 (法兰克福)","linux","ecs.g6r.4xlarge","5.44935","2615.69","4.35948","2615.69","21971.78","732.39","3138.83","42374.15","47082.38","arm","Ampere Altra / AltraMax",16,64,0,2000000,5120000,""
"德国 (法兰克福)","linux","ecs.i3g.4xlarge","7.649","3668.01","6.1192","3668.01","30811.28","1027.04","4405.82","59421.76","66024.18","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",16,64,3.2,3000000,5120000,""
"德国 (法兰克福)","linux","ecs.g6.4xlarge","6.24","3234.88","5.5536","3234.88","27172.99","905.77","3998.59","52405.06","58227.84","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",16,64,3.2,1000000,5120000,""
"德国 (法兰克福)","linux","ecs.hfg6.4xlarge","6.88","3558.64","6.1232","3558.64","29892.58","996.42","4408.70","57649.97","64055.52","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",16,64,3.5,1000000,5120000,""
"德国 (法兰克福)","linux","ecs.r6e.4xlarge","8.976","4166.45","7.98864","4166.45","34998.17","1166.61","5751.82","67496.46","74996.06","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",16,128,3.2,3000000,6144000,""
"德国 (法兰克福)","linux","ecs.r6.4xlarge","8.16","3787.68","7.2624","3787.68","31816.51","1060.55","5228.93","61360.42","68178.24","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",16,128,3.2,1000000,5120000,""
"德国 (法兰克福)","linux","ecs.i3.4xlarge","10.359","4971.02","8.2872","4971.02","41756.57","1391.89","5966.78","80530.52","89478.36","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",16,128,3.2,3000000,6144000,""
"德国 (法兰克福)","linux","ecs.hfr6.4xlarge","9.04","4166.08","8.0456","4166.08","34995.07","1166.5","5792.83","67490.5","74989.44","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",16,128,3.5,1000000,5120000,""
"德国 (法兰克福)","linux","ecs.d2s.5xlarge","23.538","6778.69","18.8304","6778.69","56941.0","1898.03","13557.89","109814.78","122016.42","x86","Intel Xeon (Skylake) Platinum 8163",20,88,2.7,1600000,12288000,""
"德国 (法兰克福)","linux","ecs.c6.6xlarge","7.2","3639.48","6.408","3639.48","30571.63","1019.05","4613.76","58959.58","65510.64","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",24,48,3.2,1500000,7680000,""
"德国 (法兰克福)","linux","ecs.hfc6.6xlarge","8.28","4185.24","7.3692","4185.24","35156.02","1171.87","5305.82","67800.89","75334.32","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",24,48,3.5,1500000,7680000,""
"德国 (法兰克福)","linux","ecs.g6.6xlarge","9.36","4852.32","8.3304","4852.32","40759.49","1358.65","5997.89","78607.58","87341.76","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",24,96,3.2,1500000,7680000,""
"德国 (法兰克福)","linux","ecs.hfg6.6xlarge","10.32","5337.96","9.1848","5337.96","44838.86","1494.63","6613.06","86474.95","96083.28","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",24,96,3.5,1500000,7680000,""
"德国 (法兰克福)","linux","ecs.r6.6xlarge","12.24","5681.52","10.8936","5681.52","47724.77","1590.83","7843.39","92040.62","102267.36","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",24,192,3.2,1500000,7680000,""
"德国 (法兰克福)","linux","ecs.hfr6.6xlarge","13.56","6249.12","12.0684","6249.12","52492.61","1749.75","8689.25","101235.74","112484.16","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",24,192,3.5,1500000,7680000,""
"德国 (法兰克福)","linux","ecs.c6r.8xlarge","7.429","3562.69","5.9432","3562.69","29926.6","997.55","4279.10","57715.58","64128.42","arm","Ampere Altra / AltraMax",32,64,0,3000000,8192000,""
"德国 (法兰克福)","linux","ecs.c6e.8xlarge","10.08","5095.27","8.9712","5095.27","42800.28","1426.68","6459.26","82543.41","91714.9","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",32,64,3.2,6000000,10240000,""
"德国 (法兰克福)","linux","ecs.c6.8xlarge","9.6","4852.64","8.544","4852.64","40762.18","1358.74","6151.68","78612.77","87347.52","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",32,64,3.2,2000000,10240000,""
"德国 (法兰克福)","linux","ecs.hfc6.8xlarge","11.04","5580.32","9.8256","5580.32","46874.69","1562.49","7074.43","90401.18","100445.76","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",32,64,3.5,2000000,10240000,""
"德国 (法兰克福)","linux","ecs.g6.8xlarge","12.48","6469.76","11.1072","6469.76","54345.98","1811.53","7997.18","104810.11","116455.68","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",32,128,3.2,2000000,10240000,""
"德国 (法兰克福)","linux","ecs.i3g.8xlarge","15.29","7336.02","12.232","7336.02","61622.57","2054.09","8807.04","118843.52","132048.36","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",32,128,3.2,6000000,12288000,""
"德国 (法兰克福)","linux","ecs.g6r.8xlarge","10.8987","5231.38","8.71896","5231.38","43943.56","1464.79","6277.65","84748.29","94164.77","arm","Ampere Altra / AltraMax",32,128,0,3000000,8192000,""
"德国 (法兰克福)","linux","ecs.g6e.8xlarge","13.728","7116.74","12.21792","7116.74","59780.58","1992.69","8796.90","115291.12","128101.25","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",32,128,3.2,6000000,10240000,""
"德国 (法兰克福)","linux","ecs.hfg6.8xlarge","13.76","7117.28","12.2464","7117.28","59785.15","1992.84","8817.41","115299.94","128111.04","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",32,128,3.5,2000000,10240000,""
"德国 (法兰克福)","linux","ecs.r6e.8xlarge","17.952","8332.9","15.97728","8332.9","69996.32","2333.21","11503.64","134992.92","149992.13","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",32,256,3.2,6000000,10240000,""
"德国 (法兰克福)","linux","ecs.r6.8xlarge","16.32","7575.36","14.5248","7575.36","63633.02","2121.1","10457.86","122720.83","136356.48","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",32,256,3.2,2000000,10240000,""
"德国 (法兰克福)","linux","ecs.i3.8xlarge","20.717","9942.03","16.5736","9942.03","83513.05","2783.77","11932.99","161060.89","178956.54","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",32,256,3.2,6000000,10240000,""
"德国 (法兰克福)","linux","ecs.hfr6.8xlarge","18.08","8332.16","16.0912","8332.16","69990.14","2333.0","11585.66","134980.99","149978.88","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",32,256,3.5,2000000,10240000,""
"德国 (法兰克福)","linux","ecs.hfc6.10xlarge","13.8","6975.4","12.282","6975.4","58593.36","1953.11","8843.04","113001.48","125557.2","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",40,96,3.5,3000000,12800000,""
"德国 (法兰克福)","linux","ecs.d2s.10xlarge","47.075","13557.37","37.66","13557.37","113881.91","3796.06","27115.20","219629.39","244032.66","x86","Intel Xeon (Skylake) Platinum 8163",40,176,2.7,2000000,20480000,""
"德国 (法兰克福)","linux","ecs.hfg6.10xlarge","17.2","8896.6","15.308","8896.6","74731.44","2491.05","11021.76","144124.92","160138.8","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",40,192,3.5,3000000,12800000,""
"德国 (法兰克福)","linux","ecs.hfr6.10xlarge","22.6","10415.2","20.114","10415.2","87487.68","2916.26","14482.08","168726.24","187473.6","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",40,384,3.5,3000000,12800000,""
"德国 (法兰克福)","linux","ecs.c6e.13xlarge","16.38","8279.82","14.5782","8279.82","69550.46","2318.35","10496.30","134133.03","149036.71","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",52,96,3.2,9000000,16384000,""
"德国 (法兰克福)","linux","ecs.c6.13xlarge","15.6","7885.54","13.884","7885.54","66238.54","2207.95","9996.48","127745.75","141939.72","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",52,96,3.2,3000000,12800000,""
"德国 (法兰克福)","linux","ecs.g6.13xlarge","20.28","10513.36","18.0492","10513.36","88312.22","2943.74","12995.42","170316.43","189240.48","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",52,192,3.2,3000000,12800000,""
"德国 (法兰克福)","linux","ecs.i3g.13xlarge","22.932","11004.02","18.3456","11004.02","92433.77","3081.13","13208.83","178265.12","198072.36","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",52,192,3.2,9000000,16384000,""
"德国 (法兰克福)","linux","ecs.g6e.13xlarge","22.308","11564.7","19.85412","11564.7","97143.44","3238.11","14294.97","187348.08","208164.53","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",52,192,3.2,9000000,16384000,""
"德国 (法兰克福)","linux","ecs.r6.13xlarge","26.52","12309.96","23.6028","12309.96","103403.66","3446.79","16994.02","199421.35","221579.28","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",52,384,3.2,3000000,12800000,""
"德国 (法兰克福)","linux","ecs.r6e.13xlarge","29.172","13540.96","25.96308","13540.96","113744.03","3791.47","18693.42","219363.49","243737.21","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",52,384,3.2,9000000,16384000,""
"德国 (法兰克福)","linux","ecs.i3.13xlarge","31.075","14913.04","24.86","14913.04","125269.54","4175.65","17899.20","241591.25","268434.72","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",52,384,3.2,9000000,16384000,""
"德国 (法兰克福)","linux","ecs.c6r.16xlarge","14.858","7125.38","11.8864","7125.38","59853.19","1995.11","8558.21","115431.16","128256.84","arm","Ampere Altra / AltraMax",64,128,0,6000000,16384000,""
"德国 (法兰克福)","linux","ecs.hfc6.16xlarge","22.08","11160.64","19.6512","11160.64","93749.38","3124.98","14148.86","180802.37","200891.52","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",64,128,3.5,4000000,20480000,""
"德国 (法兰克福)","linux","ecs.g6r.16xlarge","21.7974","10462.75","17.43792","10462.75","87887.11","2929.57","12555.30","169496.58","188329.54","arm","Ampere Altra / AltraMax",64,256,0,6000000,16384000,""
"德国 (法兰克福)","linux","ecs.hfg6.16xlarge","27.52","14234.56","24.4928","14234.56","119570.3","3985.68","17634.82","230599.87","256222.08","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",64,256,3.5,4000000,20480000,""
"德国 (法兰克福)","linux","ecs.hfr6.16xlarge","36.16","16664.32","32.1824","16664.32","139980.29","4666.01","23171.33","269961.98","299957.76","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",64,512,3.5,4000000,20480000,""
"德国 (法兰克福)","linux","ecs.hfc6.20xlarge","27.6","13950.8","24.564","13950.8","117186.72","3906.22","17686.08","226002.96","251114.4","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",80,192,3.5,6000000,25600000,""
"德国 (法兰克福)","linux","ecs.d2s.20xlarge","94.149","27114.7","75.3192","27114.7","227763.48","7592.12","54229.82","439258.14","488064.6","x86","Intel Xeon (Skylake) Platinum 8163",80,352,2.7,4500000,35840000,""
"德国 (法兰克福)","linux","ecs.hfg6.20xlarge","34.4","17793.2","30.616","17793.2","149462.88","4982.1","22043.52","288249.84","320277.6","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",80,384,3.5,6000000,25600000,""
"德国 (法兰克福)","linux","ecs.hfr6.20xlarge","45.2","20830.4","40.228","20830.4","174975.36","5832.51","28964.16","337452.48","374947.2","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",80,768,3.5,6000000,25600000,""
"德国 (法兰克福)","linux","ecs.c6.26xlarge","31.2","15771.08","27.768","15771.08","132477.07","4415.9","19992.96","255491.5","283879.44","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",104,192,3.2,6000000,25600000,""
"德国 (法兰克福)","linux","ecs.c6e.26xlarge","32.76","16559.63","29.1564","16559.63","139100.93","4636.7","20992.61","268266.07","298073.41","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",104,192,3.2,24000000,32768000,"1  * 0"
"德国 (法兰克福)","linux","ecs.g6.26xlarge","40.56","21026.72","36.0984","21026.72","176624.45","5887.48","25990.85","340632.86","378480.96","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",104,384,3.2,6000000,25600000,""
"德国 (法兰克福)","linux","ecs.i3g.26xlarge","45.856","22008.04","36.6848","22008.04","184867.54","6162.25","26413.06","356530.25","396144.72","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",104,384,3.2,24000000,32768000,""
"德国 (法兰克福)","linux","ecs.ebmg6.26xlarge","40.56","21026.72","40.56","21026.72","214472.54","5887.48","29203.20","416329.06","479409.22","ebm","Intel Xeon (Cascade Lake) Platinum 8269CY",104,384,3.2,6000000,32768000,""
"德国 (法兰克福)","linux","ecs.r6.26xlarge","53.04","24619.92","47.2056","24619.92","206807.33","6893.58","33988.03","398842.7","443158.56","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",104,768,3.2,6000000,25600000,""
"德国 (法兰克福)","linux","ecs.i3.26xlarge","62.142","29826.08","49.7136","29826.08","250539.07","8351.3","35793.79","483182.5","536869.44","x86","Intel Xeon (Cascade Lake) Platinum 8269CY",104,768,3.2,24000000,32768000,""
"德国 (法兰克福)","linux","ecs.ebmr6.26xlarge","53.04","24619.92","53.04","24619.92","251123.18","6893.58","38188.80","487474.42","561334.18","ebm","Intel Xeon (Cascade Lake) Platinum 8269CY",104,768,3.2,6000000,32768000,""
"德国 (法兰克福)","linux","ecs.t5-lc2m1.nano","0.05","22.0","0.0465","20.9","198.0","6.16","33.48","356.4","396.0","x86","",1,0.5,0,40000,102400,""
"德国 (法兰克福)","linux","ecs.t5-lc1m1.small","0.08","41.0","0.0744","38.95","369.0","11.48","53.57","664.2","738.0","x86","",1,1,0,60000,204800,""
"德国 (法兰克福)","linux","ecs.t5-lc1m2.small","0.13","67.0","0.1209","63.65","603.0","18.76","87.05","1085.4","1206.0","x86","",1,2,0,60000,204800,""
"德国 (法兰克福)","linux","ecs.u1-c1m1.large","0.4845","244.91","0.431205","244.91","1763.33","68.57","310.47","3350.32","5583.87","x86","Intel(R) Xeon(R) Platinum",2,2,0,300000,1024000,""
"德国 (法兰克福)","linux","ecs.ic5.large","0.521","248.91","0.521","248.91","2538.88","69.69","375.12","4928.42","5675.15","x86","Intel Xeon (Skylake) Platinum 8163 / Intel Xeon (Cascade Lake) Platinum 8269CY",2,2,2.7,300000,1024000,""
"德国 (法兰克福)","linux","ecs.t5-c1m1.large","0.22","109.0","0.2046","103.55","981.0","30.52","147.31","1765.8","1962.0","x86","",2,2,0,100000,512000,""
"德国 (法兰克福)","linux","ecs.u1-c1m2.large","0.51","257.8","0.4539","257.8","1856.14","72.18","326.81","3526.65","5877.76","x86","Intel(R) Xeon(R) Platinum",2,4,0,300000,1024000,""
"德国 (法兰克福)","linux","ecs.c5.large","0.548","261.96","0.548","261.96","2671.99","73.35","394.56","5186.81","5972.69","x86","Intel Xeon (Skylake) Platinum 8163 / Intel Xeon (Cascade Lake) Platinum 8269CY",2,4,2.7,300000,1024000,""
"德国 (法兰克福)","linux","ecs.t5-c1m2.large","0.29","151.0","0.2697","143.45","1359.0","42.28","194.18","2446.2","2718.0","x86","",2,4,0,100000,512000,""
"德国 (法兰克福)","linux","ecs.hfc5.large","0.656","314.25","0.656","314.25","3205.35","87.99","472.32","6222.15","7164.9","x86","Intel Xeon Gold 6149",2,4,3.4,300000,1024000,""
"德国 (法兰克福)","linux","ecs.t5-lc1m2.large","0.26","133.0","0.2418","126.35","1197.0","37.24","174.10","2154.6","2394.0","x86","",2,4,0,100000,409600,""
"德国 (法兰克福)","linux","ecs.u1-c1m4.large","0.663","343.71","0.59007","343.71","2474.68","96.24","424.85","4701.9","7836.5","x86","Intel(R) Xeon(R) Platinum",2,8,0,300000,1024000,""
